project,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth
OregonState,max,Ref,WoH3-2,WoH3-2-4,4,esm1,-78,-115.5,12.2085349999993,standard,50-75 cm,78-115.5 cm
OregonState,max,Ref,WoH3-2,WoH3-2-4,4,esm2,-77.8543990435907,-115.424125213856,12.6314798785083,standard,50-75 cm,77.9-115.4 cm
OregonState,fd,Ref,WoH3-2,WoH3-2-4,4,fd,-50,-75,8.19,standard,50-75 cm,50-75 cm
OregonState,max,Ref,WoH3-2,WoH3-2-5,5,esm1,-115.5,-155.6,12.987187,standard,75-100 cm,115.5-155.6 cm
OregonState,max,Ref,WoH3-2,WoH3-2-5,5,esm2,-115.424125213856,-152.770197028266,20.6548306746218,standard,75-100 cm,115.4-152.8 cm
OregonState,fd,Ref,WoH3-2,WoH3-2-5,5,fd,-75,-100,8.17135,standard,75-100 cm,75-100 cm
OregonState,max,Ref,WoH3-3,WoH3-3-1,1,esm1,0,-12.8,53.6327160000001,standard,0-10 cm,0-12.8 cm
OregonState,max,Ref,WoH3-3,WoH3-3-1,1,esm2,0,-12.6695587630113,56.5670683241163,standard,0-10 cm,0-12.7 cm
OregonState,fd,Ref,WoH3-3,WoH3-3-1,1,fd,0,-10,48.71039999999999,standard,0-10 cm,0-10 cm
OregonState,max,Ref,WoH3-3,WoH3-3-2,2,esm1,-12.8,-44.9,56.4308370000009,standard,10-30 cm,12.8-44.9 cm
OregonState,max,Ref,WoH3-3,WoH3-3-2,2,esm2,-12.6695587630113,-44.9543921927318,53.6289995959006,standard,10-30 cm,12.7-45 cm
OregonState,fd,Ref,WoH3-3,WoH3-3-2,2,fd,-10,-30,35.1594,standard,10-30 cm,10-30 cm
OregonState,max,Ref,WoH3-3,WoH3-3-3,3,esm1,-44.9,-78,17.9627969999996,standard,30-50 cm,44.9-78 cm
OregonState,max,Ref,WoH3-3,WoH3-3-3,3,esm2,-44.9543921927318,-77.8543990435907,21.3986038983209,standard,30-50 cm,45-77.9 cm
OregonState,fd,Ref,WoH3-3,WoH3-3-3,3,fd,-30,-50,29.06455,standard,30-50 cm,30-50 cm
OregonState,max,Ref,WoH3-3,WoH3-3-4,4,esm1,-78,-115.5,14.0071499999992,standard,50-75 cm,78-115.5 cm
OregonState,max,Ref,WoH3-3,WoH3-3-4,4,esm2,-77.8543990435907,-115.424125213856,9.83987894669198,standard,50-75 cm,77.9-115.4 cm
OregonState,fd,Ref,WoH3-3,WoH3-3-4,4,fd,-50,-75,13.474999999999998,standard,50-75 cm,50-75 cm
OregonState,max,Ref,WoH3-3,WoH3-3-5,5,esm1,-115.5,-155.6,9.47562999999886,standard,75-100 cm,115.5-155.6 cm
OregonState,max,Ref,WoH3-3,WoH3-3-5,5,esm2,-115.424125213856,-152.770197028266,12.9925992121818,standard,75-100 cm,115.4-152.8 cm
OregonState,fd,Ref,WoH3-3,WoH3-3-5,5,fd,-75,-100,11.9615,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-1,1,esm1,0,-14.1,46.055944,standard,0-10 cm,0-14.1 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-1,1,esm2,0,-14.1809811090943,50.7118076598208,standard,0-10 cm,0-14.2 cm
OregonState,fd,SHM,WoNT1-1,WoNT1-1-1,1,fd,0,-10,28.08495,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-2,2,esm1,-14.1,-50.4,59.5830060000005,standard,10-30 cm,14.1-50.4 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-2,2,esm2,-14.1809811090943,-50.6542058028705,57.3953266789342,standard,10-30 cm,14.2-50.7 cm
OregonState,fd,SHM,WoNT1-1,WoNT1-1-2,2,fd,-10,-30,33.597440000000006,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-3,3,esm1,-50.4,-83.2,31.5988200000011,standard,30-50 cm,50.4-83.2 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-3,3,esm2,-50.6542058028705,-83.4437546748653,29.688861923889,standard,30-50 cm,50.7-83.4 cm
OregonState,fd,SHM,WoNT1-1,WoNT1-1-3,3,fd,-30,-50,20.590536000000004,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-4,4,esm1,-83.2,-116.7,23.2946400000036,standard,50-75 cm,83.2-116.7 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-4,4,esm2,-83.4437546748653,-116.255539243218,26.7531942269827,standard,50-75 cm,83.4-116.3 cm
OregonState,fd,SHM,WoNT1-1,WoNT1-1-4,4,fd,-50,-75,21.427200000000003,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-5,5,esm1,-116.7,-151.9,24.471040000004,standard,75-100 cm,116.7-151.9 cm
OregonState,max,SHM,WoNT1-1,WoNT1-1-5,5,esm2,-116.255539243218,-149.432770706197,69.1795275273268,standard,75-100 cm,116.3-149.4 cm
OregonState,fd,SHM,WoNT1-1,WoNT1-1-5,5,fd,-75,-100,15.305200000000001,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-1,1,esm1,0,-14.1,43.7015919999999,standard,0-10 cm,0-14.1 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-1,1,esm2,0,-14.1809811090943,49.4519917406526,standard,0-10 cm,0-14.2 cm
OregonState,fd,SHM,WoNT1-2,WoNT1-2-1,1,fd,0,-10,36.4974,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-2,2,esm1,-14.1,-50.4,46.9277279999999,standard,10-30 cm,14.1-50.4 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-2,2,esm2,-14.1809811090943,-50.6542058028705,42.0761558999671,standard,10-30 cm,14.2-50.7 cm
OregonState,fd,SHM,WoNT1-2,WoNT1-2-2,2,fd,-10,-30,35.1424,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-3,3,esm1,-50.4,-83.2,24.3626399999993,standard,30-50 cm,50.4-83.2 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-3,3,esm2,-50.6542058028705,-83.4437546748653,23.4325406943579,standard,30-50 cm,50.7-83.4 cm
OregonState,fd,SHM,WoNT1-2,WoNT1-2-3,3,fd,-30,-50,18.67416,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-4,4,esm1,-83.2,-116.7,27.3704399999986,standard,50-75 cm,83.2-116.7 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-4,4,esm2,-83.4437546748653,-116.255539243218,33.3899291075422,standard,50-75 cm,83.4-116.3 cm
OregonState,fd,SHM,WoNT1-2,WoNT1-2-4,4,fd,-50,-75,19.143,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-5,5,esm1,-116.7,-151.9,30.0326399999985,standard,75-100 cm,116.7-151.9 cm
OregonState,max,SHM,WoNT1-2,WoNT1-2-5,5,esm2,-116.255539243218,-149.432770706197,84.0154388809603,standard,75-100 cm,116.3-149.4 cm
OregonState,fd,SHM,WoNT1-2,WoNT1-2-5,5,fd,-75,-100,18.657,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-1,1,esm1,0,-14.1,40.625656,standard,0-10 cm,0-14.1 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-1,1,esm2,0,-14.1809811090943,43.6838682441247,standard,0-10 cm,0-14.2 cm
OregonState,fd,SHM,WoNT1-3,WoNT1-3-1,1,fd,0,-10,32.3676,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-2,2,esm1,-14.1,-50.4,51.7622939999997,standard,10-30 cm,14.1-50.4 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-2,2,esm2,-14.1809811090943,-50.6542058028705,52.2551670898989,standard,10-30 cm,14.2-50.7 cm
OregonState,fd,SHM,WoNT1-3,WoNT1-3-2,2,fd,-10,-30,40.28320000000001,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-3,3,esm1,-50.4,-83.2,24.0391800000007,standard,30-50 cm,50.4-83.2 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-3,3,esm2,-50.6542058028705,-83.4437546748653,20.3486872155372,standard,30-50 cm,50.7-83.4 cm
OregonState,fd,SHM,WoNT1-3,WoNT1-3-3,3,fd,-30,-50,19.422330000000002,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-4,4,esm1,-83.2,-116.7,24.8128379999995,standard,50-75 cm,83.2-116.7 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-4,4,esm2,-83.4437546748653,-116.255539243218,27.9529158698786,standard,50-75 cm,83.4-116.3 cm
OregonState,fd,SHM,WoNT1-3,WoNT1-3-4,4,fd,-50,-75,19.0035,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-5,5,esm1,-116.7,-151.9,26.8625279999987,standard,75-100 cm,116.7-151.9 cm
OregonState,max,SHM,WoNT1-3,WoNT1-3-5,5,esm2,-116.255539243218,-149.432770706197,58.8792853798299,standard,75-100 cm,116.3-149.4 cm
OregonState,fd,SHM,WoNT1-3,WoNT1-3-5,5,fd,-75,-100,17.4189,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-1,1,esm1,0,-13.4,40.4762499999999,standard,0-10 cm,0-13.4 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-1,1,esm2,0,-13.4398844136498,41.529907161917,standard,0-10 cm,0-13.4 cm
OregonState,fd,SHM,WoNT2-1,WoNT2-1-1,1,fd,0,-10,27.667632499999996,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-2,2,esm1,-13.4,-47,70.6620599999993,standard,10-30 cm,13.4-47 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-2,2,esm2,-13.4398844136498,-46.7973766930901,73.0741828163218,standard,10-30 cm,13.4-46.8 cm
OregonState,fd,SHM,WoNT2-1,WoNT2-1-2,2,fd,-10,-30,46.602,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-3,3,esm1,-47,-80.8,35.1236999999975,standard,30-50 cm,47-80.8 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-3,3,esm2,-46.7973766930901,-80.7628761203519,31.9451164388921,standard,30-50 cm,46.8-80.8 cm
OregonState,fd,SHM,WoNT2-1,WoNT2-1-3,3,fd,-30,-50,28.757456999999995,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-4,4,esm1,-80.8,-121.7,17.5379199999986,standard,50-75 cm,80.8-121.7 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-4,4,esm2,-80.7628761203519,-123.383465687963,11.0559784854835,standard,50-75 cm,80.8-123.4 cm
OregonState,fd,SHM,WoNT2-1,WoNT2-1-4,4,fd,-50,-75,24.188571,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-5,5,esm1,-121.7,-165.1,18.6099199999986,standard,75-100 cm,121.7-165.1 cm
OregonState,max,SHM,WoNT2-1,WoNT2-1-5,5,esm2,-123.383465687963,-176.955695543855,-4.55040335956085,standard,75-100 cm,123.4-177 cm
OregonState,fd,SHM,WoNT2-1,WoNT2-1-5,5,fd,-75,-100,10.270776000000001,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-1,1,esm1,0,-13.4,38.2139000000001,standard,0-10 cm,0-13.4 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-1,1,esm2,0,-13.4398844136498,39.8359294933846,standard,0-10 cm,0-13.4 cm
OregonState,fd,SHM,WoNT2-2,WoNT2-2-1,1,fd,0,-10,29.033899999999996,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-2,2,esm1,-13.4,-47,70.2122399999992,standard,10-30 cm,13.4-47 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-2,2,esm2,-13.4398844136498,-46.7973766930901,72.5608759402732,standard,10-30 cm,13.4-46.8 cm
OregonState,fd,SHM,WoNT2-2,WoNT2-2-2,2,fd,-10,-30,54,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-3,3,esm1,-47,-80.8,29.0439359999973,standard,30-50 cm,47-80.8 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-3,3,esm2,-46.7973766930901,-80.7628761203519,25.297708279124,standard,30-50 cm,46.8-80.8 cm
OregonState,fd,SHM,WoNT2-2,WoNT2-2-3,3,fd,-30,-50,29.097720000000002,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-4,4,esm1,-80.8,-121.7,13.0356479999971,standard,50-75 cm,80.8-121.7 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-4,4,esm2,-80.7628761203519,-123.383465687963,9.07756122244604,standard,50-75 cm,80.8-123.4 cm
OregonState,fd,SHM,WoNT2-2,WoNT2-2-4,4,fd,-50,-75,22.28076,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-5,5,esm1,-121.7,-165.1,13.8324479999969,standard,75-100 cm,121.7-165.1 cm
OregonState,max,SHM,WoNT2-2,WoNT2-2-5,5,esm2,-123.383465687963,-176.955695543855,8.50766858377307,standard,75-100 cm,123.4-177 cm
OregonState,fd,SHM,WoNT2-2,WoNT2-2-5,5,fd,-75,-100,9.17712,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-1,1,esm1,0,-13.4,33.8691499999999,standard,0-10 cm,0-13.4 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-1,1,esm2,0,-13.4398844136498,32.6863736812305,standard,0-10 cm,0-13.4 cm
OregonState,fd,SHM,WoNT2-3,WoNT2-3-1,1,fd,0,-10,24.78095,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-2,2,esm1,-13.4,-47,70.78848,standard,10-30 cm,13.4-47 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-2,2,esm2,-13.4398844136498,-46.7973766930901,76.7497572785818,standard,10-30 cm,13.4-46.8 cm
OregonState,fd,SHM,WoNT2-3,WoNT2-3-2,2,fd,-10,-30,53.46,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-3,3,esm1,-47,-80.8,32.3152080000004,standard,30-50 cm,47-80.8 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-3,3,esm2,-46.7973766930901,-80.7628761203519,27.8793375492133,standard,30-50 cm,46.8-80.8 cm
OregonState,fd,SHM,WoNT2-3,WoNT2-3-3,3,fd,-30,-50,30.35904,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-4,4,esm1,-80.8,-121.7,14.7632639999944,standard,50-75 cm,80.8-121.7 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-4,4,esm2,-80.7628761203519,-123.383465687963,6.23492535856906,standard,50-75 cm,80.8-123.4 cm
OregonState,fd,SHM,WoNT2-3,WoNT2-3-4,4,fd,-50,-75,24.774720000000002,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-5,5,esm1,-121.7,-165.1,15.6656639999941,standard,75-100 cm,121.7-165.1 cm
OregonState,max,SHM,WoNT2-3,WoNT2-3-5,5,esm2,-123.383465687963,-176.955695543855,-20.6822960522083,standard,75-100 cm,123.4-177 cm
OregonState,fd,SHM,WoNT2-3,WoNT2-3-5,5,fd,-75,-100,10.528559999999999,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-1,1,esm1,0,-14.2,42.613992,standard,0-10 cm,0-14.2 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-1,1,esm2,0,-14.201121292831001,43.6924138419213,standard,0-10 cm,0-14.2 cm
OregonState,fd,SHM,WoNT3-1,WoNT3-1-1,1,fd,0,-10,29.788019999999996,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-2,2,esm1,-14.2,-48.3,35.136878000001,standard,10-30 cm,14.2-48.3 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-2,2,esm2,-14.201121292831001,-48.7179536176624,45.2324243171144,standard,10-30 cm,14.2-48.7 cm
OregonState,fd,SHM,WoNT3-1,WoNT3-1-2,2,fd,-10,-30,28.610109,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-3,3,esm1,-48.3,-80.3,18.8050350000009,standard,30-50 cm,48.3-80.3 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-3,3,esm2,-48.7179536176624,-80.066101596908,5.64541313861641,standard,30-50 cm,48.7-80.1 cm
OregonState,fd,SHM,WoNT3-1,WoNT3-1-3,3,fd,-30,-50,13.7313,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-4,4,esm1,-80.3,-117.5,11.2771800000006,standard,50-75 cm,80.3-117.5 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-4,4,esm2,-80.066101596908,-119.3959322664,28.957632467069,standard,50-75 cm,80.1-119.4 cm
OregonState,fd,SHM,WoNT3-1,WoNT3-1-4,4,fd,-50,-75,15.095475,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-5,5,esm1,-117.5,-156.9,11.9441100000006,standard,75-100 cm,117.5-156.9 cm
OregonState,max,SHM,WoNT3-1,WoNT3-1-5,5,esm2,-119.3959322664,-171.517063360079,136.833604725634,standard,75-100 cm,119.4-171.5 cm
OregonState,fd,SHM,WoNT3-1,WoNT3-1-5,5,fd,-75,-100,6.820875,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-1,1,esm1,0,-14.2,40.9200300000001,standard,0-10 cm,0-14.2 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-1,1,esm2,0,-14.201121292831001,41.5545435083292,standard,0-10 cm,0-14.2 cm
OregonState,fd,SHM,WoNT3-2,WoNT3-2-1,1,fd,0,-10,31.12395,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-2,2,esm1,-14.2,-48.3,39.5758300000008,standard,10-30 cm,14.2-48.3 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-2,2,esm2,-14.201121292831001,-48.7179536176624,50.7019079405725,standard,10-30 cm,14.2-48.7 cm
OregonState,fd,SHM,WoNT3-2,WoNT3-2-2,2,fd,-10,-30,33.4747,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-3,3,esm1,-48.3,-80.3,22.1329880000004,standard,30-50 cm,48.3-80.3 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-3,3,esm2,-48.7179536176624,-80.066101596908,8.93003682393946,standard,30-50 cm,48.7-80.1 cm
OregonState,fd,SHM,WoNT3-2,WoNT3-2-3,3,fd,-30,-50,17.374,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-4,4,esm1,-80.3,-117.5,11.8541519999977,standard,50-75 cm,80.3-117.5 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-4,4,esm2,-80.066101596908,-119.3959322664,25.8539606401683,standard,50-75 cm,80.1-119.4 cm
OregonState,fd,SHM,WoNT3-2,WoNT3-2-4,4,fd,-50,-75,18.967299999999998,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-5,5,esm1,-117.5,-156.9,12.5552039999975,standard,75-100 cm,117.5-156.9 cm
OregonState,max,SHM,WoNT3-2,WoNT3-2-5,5,esm2,-119.3959322664,-171.517063360079,116.065505445089,standard,75-100 cm,119.4-171.5 cm
OregonState,fd,SHM,WoNT3-2,WoNT3-2-5,5,fd,-75,-100,7.9665,standard,75-100 cm,75-100 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-1,1,esm1,0,-14.2,36.949172,standard,0-10 cm,0-14.2 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-1,1,esm2,0,-14.201121292831001,38.1070816850942,standard,0-10 cm,0-14.2 cm
OregonState,fd,SHM,WoNT3-3,WoNT3-3-1,1,fd,0,-10,28.6325,standard,0-10 cm,0-10 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-2,2,esm1,-14.2,-48.3,40.2098060000001,standard,10-30 cm,14.2-48.3 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-2,2,esm2,-14.201121292831001,-48.7179536176624,46.9245652096087,standard,10-30 cm,14.2-48.7 cm
OregonState,fd,SHM,WoNT3-3,WoNT3-3-2,2,fd,-10,-30,30.5987,standard,10-30 cm,10-30 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-3,3,esm1,-48.3,-80.3,24.6134350000004,standard,30-50 cm,48.3-80.3 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-3,3,esm2,-48.7179536176624,-80.066101596908,17.1215001083703,standard,30-50 cm,48.7-80.1 cm
OregonState,fd,SHM,WoNT3-3,WoNT3-3-3,3,fd,-30,-50,19.593200000000003,standard,30-50 cm,30-50 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-4,4,esm1,-80.3,-117.5,12.1164120000016,standard,50-75 cm,80.3-117.5 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-4,4,esm2,-80.066101596908,-119.3959322664,13.8180701787339,standard,50-75 cm,80.1-119.4 cm
OregonState,fd,SHM,WoNT3-3,WoNT3-3-4,4,fd,-50,-75,21.22175,standard,50-75 cm,50-75 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-5,5,esm1,-117.5,-156.9,12.8329740000017,standard,75-100 cm,117.5-156.9 cm
OregonState,max,SHM,WoNT3-3,WoNT3-3-5,5,esm2,-119.3959322664,-171.517063360079,45.315065761839,standard,75-100 cm,119.4-171.5 cm
OregonState,fd,SHM,WoNT3-3,WoNT3-3-5,5,fd,-75,-100,8.14275,standard,75-100 cm,75-100 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-1,1,esm1,0,-14.8,2.86188,standard,0-10 cm,0-14.8 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-1,1,esm2,0,-15.5677636199029,2.78873978944134,standard,0-10 cm,0-15.6 cm
TexasA&MPt-1,fd,BAU,CVT-1-1,CVT-1-1-1,1,fd,0,-10,1.695,standard,0-10 cm,0-10 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-2,2,esm1,-14.8,-49.1,8.36230000000003,standard,10-30 cm,14.8-49.1 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-2,2,esm2,-15.5677636199029,-48.6071571571534,8.65970053540282,standard,10-30 cm,15.6-48.6 cm
TexasA&MPt-1,fd,BAU,CVT-1-1,CVT-1-1-2,2,fd,-10,-30,4.862,standard,10-30 cm,10-30 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-3,3,esm1,-49.1,-81.6,7.33494000000023,standard,30-50 cm,49.1-81.6 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-3,3,esm2,-48.6071571571534,-81.5437178063379,7.3385615693264,standard,30-50 cm,48.6-81.5 cm
TexasA&MPt-1,fd,BAU,CVT-1-1,CVT-1-1-3,3,fd,-30,-50,4.8875,standard,30-50 cm,30-50 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-4,4,esm1,-81.6,-119.8,5.75674000000056,standard,50-75 cm,81.6-119.8 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-4,4,esm2,-81.5437178063379,-120.600061303784,3.42900996198431,standard,50-75 cm,81.5-120.6 cm
TexasA&MPt-1,fd,BAU,CVT-1-1,CVT-1-1-4,4,fd,-50,-75,6.12,standard,50-75 cm,50-75 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-5,5,esm1,-119.8,-160.4,6.1184200000006,standard,75-100 cm,119.8-160.4 cm
TexasA&MPt-1,max,BAU,CVT-1-1,CVT-1-1-5,5,esm2,-120.600061303784,-166.801781228287,-6.76210504237662,standard,75-100 cm,120.6-166.8 cm
TexasA&MPt-1,fd,BAU,CVT-1-1,CVT-1-1-5,5,fd,-75,-100,3.7675,standard,75-100 cm,75-100 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-1,1,esm1,0,-13.9,2.99206,standard,0-10 cm,0-13.9 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-1,1,esm2,0,-13.6883612794885,3.06375287811711,standard,0-10 cm,0-13.7 cm
TexasA&MPt-1,fd,BAU,CVT-1-2,CVT-1-2-1,1,fd,0,-10,2.2495,standard,0-10 cm,0-10 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-2,2,esm1,-13.9,-48.3,8.31866,standard,10-30 cm,13.9-48.3 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-2,2,esm2,-13.6883612794885,-49.0383930946863,7.82735999490738,standard,10-30 cm,13.7-49 cm
TexasA&MPt-1,fd,BAU,CVT-1-2,CVT-1-2-2,2,fd,-10,-30,3.8080000000000007,standard,10-30 cm,10-30 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-3,3,esm1,-48.3,-78.6,9.40698000000016,standard,30-50 cm,48.3-78.6 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-3,3,esm2,-49.0383930946863,-78.3887684488258,10.0736542622226,standard,30-50 cm,49-78.4 cm
TexasA&MPt-1,fd,BAU,CVT-1-2,CVT-1-2-3,3,fd,-30,-50,5.803000000000001,standard,30-50 cm,30-50 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-4,4,esm1,-78.6,-115.2,7.85070000000056,standard,50-75 cm,78.6-115.2 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-4,4,esm2,-78.3887684488258,-117.935551048569,5.0549630081595,standard,50-75 cm,78.4-117.9 cm
TexasA&MPt-1,fd,BAU,CVT-1-2,CVT-1-2-4,4,fd,-50,-75,8.085,standard,50-75 cm,50-75 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-5,5,esm1,-115.2,-154.1,8.34405000000059,standard,75-100 cm,115.2-154.1 cm
TexasA&MPt-1,max,BAU,CVT-1-2,CVT-1-2-5,5,esm2,-117.935551048569,-178.158084271806,-11.9829761223991,standard,75-100 cm,117.9-178.2 cm
TexasA&MPt-1,fd,BAU,CVT-1-2,CVT-1-2-5,5,fd,-75,-100,5.3625,standard,75-100 cm,75-100 cm
TexasA&MPt-1,max,BAU,CVT-1-3,CVT-1-3-1,1,esm1,0,-12.7,3.43680999999999,standard,0-10 cm,0-12.7 cm
TexasA&MPt-1,max,BAU,CVT-1-3,CVT-1-3-1,1,esm2,0,-13.8862471460448,3.43805257429497,standard,0-10 cm,0-13.9 cm
TexasA&MPt-1,fd,BAU,CVT-1-3,CVT-1-3-1,1,fd,0,-10,2.707,standard,0-10 cm,0-10 cm
TexasA&MPt-1,max,BAU,CVT-1-3,CVT-1-3-2,2,esm1,-12.7,-43.8,8.07369000000005,standard,10-30 cm,12.7-43.8 cm
TexasA&MPt-1,max,BAU,CVT-1-3,CVT-1-3-2,2,esm2,-13.8862471460448,-42.7978640467678,8.21755764333676,standard,10-30 cm,13.9-42.8 cm
TexasA&MPt-1,fd,BAU,CVT-1-3,CVT-1-3-2,2,fd,-10,-30,5.406000000000001,standard,10-30 cm,10-30 cm
