project,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth
Illinois,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,esm1,-12.7,-39.1,65.2269528745713,genetic_hrz,10-35 cm,12.7-39.1 cm
Illinois,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,esm2,-12.7409208105605,-39.3310431632515,67.6542928137419,genetic_hrz,10-35 cm,12.7-39.3 cm
Illinois,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,fd,-10,-35,65.8611555135365,genetic_hrz,10-35 cm,10-35 cm
Illinois,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,esm1,-39.1,-74.5,35.7964134921156,genetic_hrz,35-69 cm,39.1-74.5 cm
Illinois,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,esm2,-39.3310431632515,-73.4346263761519,36.9687407166984,genetic_hrz,35-69 cm,39.3-73.4 cm
Illinois,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,fd,-35,-69,39.8002453832754,genetic_hrz,35-69 cm,35-69 cm
Illinois,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,esm1,-74.5,-108.6,21.9233933585256,genetic_hrz,69-100 cm,74.5-108.6 cm
Illinois,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,esm2,-73.4346263761519,-110.121857940295,17.3470764496945,genetic_hrz,69-100 cm,73.4-110.1 cm
Illinois,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,fd,-69,-100,19.930357598660102,genetic_hrz,69-100 cm,69-100 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,esm1,0,-12.1,42.3384895521391,genetic_hrz,0-10 cm,0-12.1 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,esm2,0,-11.9795270326808,43.4352932861191,genetic_hrz,0-10 cm,0-12 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,fd,0,-10,35.459484338203005,genetic_hrz,0-10 cm,0-10 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,esm1,-12.1,-38.2,68.0620459604936,genetic_hrz,10-35 cm,12.1-38.2 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,esm2,-11.9795270326808,-38.0672273411594,71.126903551396,genetic_hrz,10-35 cm,12-38.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,fd,-10,-35,70.056962280514,genetic_hrz,10-35 cm,10-35 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,esm1,-38.2,-73.7,38.3110711961504,genetic_hrz,35-69 cm,38.2-73.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,esm2,-38.0672273411594,-74.4027198879253,27.2834958576381,genetic_hrz,35-69 cm,38.1-74.4 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,fd,-35,-69,39.169224690099,genetic_hrz,35-69 cm,35-69 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,esm1,-73.7,-107.7,29.1237879997624,genetic_hrz,69-100 cm,73.7-107.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,esm2,-74.4027198879253,-107.147586319383,48.0033360202713,genetic_hrz,69-100 cm,74.4-107.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,fd,-69,-100,26.554041999783,genetic_hrz,69-100 cm,69-100 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,esm1,0,-12.6,41.7425051004797,genetic_hrz,0-10 cm,0-12.6 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,esm2,0,-12.5458852093529,42.0788716686075,genetic_hrz,0-10 cm,0-12.5 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,fd,0,-10,32.587172179292,genetic_hrz,0-10 cm,0-10 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,esm1,-12.6,-38.7,75.9267757044877,genetic_hrz,10-35 cm,12.6-38.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,esm2,-12.5458852093529,-38.9776981148401,80.4610463863775,genetic_hrz,10-35 cm,12.5-39 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,fd,-10,-35,77.733606610081,genetic_hrz,10-35 cm,10-35 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,esm1,-38.7,-74.1,43.8474747419829,genetic_hrz,35-69 cm,38.7-74.1 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,esm2,-38.9776981148401,-74.0703618157983,36.8692153520548,genetic_hrz,35-69 cm,39-74.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,fd,-35,-69,46.6663403639187,genetic_hrz,35-69 cm,35-69 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,esm1,-74.1,-107.7,29.8423103582149,genetic_hrz,69-100 cm,74.1-107.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,esm2,-74.0703618157983,-108.053639599111,40.0587123590368,genetic_hrz,69-100 cm,74.1-108.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,fd,-69,-100,27.5330839614453,genetic_hrz,69-100 cm,69-100 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,esm1,0,-13.1,42.4893828443076,genetic_hrz,0-10 cm,0-13.1 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,esm2,0,-13.0572141132772,43.2178076975082,genetic_hrz,0-10 cm,0-13.1 cm
